grain_id,phi1,Phi,phi2,x,y,area,diameter,hkl,uvw,nearest_component,angle_to_nearest_component_deg,hkl_int,uvw_int
2040,278.497,7.397,64.81,5970.89,268.479,2610.0,57.65,(108),[-56167],Other/Random,18.25,"1,0,8","-56,16,7"
2041,31.755,20.673,310.85,7249.98,267.996,2034.0,50.89,(5315),[27-2],Other/Random,26.96,"5,3,15","2,7,-2"
2042,10.8,15.848,325.82,7773.99,267.701,1773.0,47.51,(207),[1230-5],Other/Random,26.75,"2,0,7","12,30,-5"
2043,276.207,13.736,73.91,7901.32,269.53,2700.0,58.63,(104),[-1223],Other/Random,16.91,"1,0,4","-12,2,3"
2044,216.496,47.077,125.32,8492.23,259.674,1323.0,41.04,(483556),[-1-86],Other/Random,37.99,"48,35,56","-1,-8,6"
2045,51.448,54.067,321.59,8598.19,262.569,1170.0,38.6,(403645),[-4-36],Other/Random,39.64,"40,36,45","-4,-3,6"
2046,133.98,39.395,229.2,8635.65,262.866,1404.0,42.28,(212035),[9-1-5],Other/Random,30.52,"21,20,35","9,-1,-5"
2047,136.508,53.05,223.89,11314.12,264.717,2070.0,51.34,(-9-8-9),[3-128],Other/Random,36.32,"-9,-8,-9","3,-12,8"
2048,346.708,19.663,30.08,11586.56,257.516,1116.0,37.7,(-3-1-9),[1242-7],Other/Random,25.8,"-3,-1,-9","12,42,-7"
2049,167.038,31.355,229.55,12572.6,257.649,1152.0,38.3,(-21-5-35),[-5-84],Other/Random,32.44,"-21,-5,-35","-5,-8,4"
2050,253.523,16.168,86.41,12611.08,245.539,117.0,12.21,(-18-7-63),[5621-16],Other/Random,25.72,"-18,-7,-63","56,21,-16"
2051,43.473,47.157,319.31,13349.75,260.06,1350.0,41.46,(282736),[-29-5],Other/Random,32.48,"28,27,36","-2,9,-5"
2052,357.088,10.88,14.85,13457.37,268.039,3429.0,66.08,(-10-5),[150],Other/Random,16.14,"-1,0,-5","1,5,0"
2053,340.915,17.727,13.44,13580.82,247.5,450.0,23.94,(-18-7-63),[-19-1],Other/Random,18.6,"-18,-7,-63","-1,9,-1"
2054,328.707,46.937,41.71,14131.48,269.926,2187.0,52.77,(-8-5-9),[09-5],Other/Random,29.76,"-8,-5,-9","0,9,-5"
2055,168.385,43.162,213.63,14665.94,248.929,765.0,31.21,(-40-9-45),[-7-2812],Other/Random,26.57,"-40,-9,-45","-7,-28,12"
2056,31.386,42.367,314.82,15208.5,241.5,54.0,8.29,(14918),[19-5],Other/Random,30.94,"14,9,18","1,9,-5"
2057,149.005,8.026,196.46,16050.77,249.766,423.0,23.21,(-9-8-72),[1-40],Other/Random,16.59,"-9,-8,-72","1,-4,0"
2058,27.673,46.729,323.48,16833.75,249.563,288.0,19.15,(16918),[02-1],Other/Random,26.11,"16,9,18","0,2,-1"
2059,48.921,44.535,323.97,17137.15,244.154,117.0,12.21,(-9-8-12),[-1045],Other/Random,33.91,"-9,-8,-12","-10,4,5"
2060,193.929,43.666,135.39,116.54,253.957,828.0,32.47,(829),[-2-53],Other/Random,35.94,"8,2,9","-2,-5,3"
2061,272.494,4.421,99.77,158.46,255.164,495.0,25.1,(001),[100],Cube {001}<100>,13.03,"0,0,1","1,0,0"
2062,168.754,30.211,198.17,420.8,255.275,981.0,35.34,(-36-7-63),[-2-183],Other/Random,18.65,"-36,-7,-63","-2,-18,3"
2063,214.949,53.476,130.92,778.62,256.816,684.0,29.51,(-56-45-63),[-790],Other/Random,37.57,"-56,-45,-63","-7,9,0"
2064,173.795,29.044,203.36,2486.69,256.511,1215.0,39.33,(-5-1-9),[-5-204],Other/Random,24.55,"-5,-1,-9","-5,-20,4"
2065,193.403,27.123,131.22,2943.77,269.011,2484.0,56.24,(418),[-35-5624],Other/Random,28.75,"4,1,8","-35,-56,24"
2066,330.306,44.636,49.65,3682.04,262.5,1224.0,39.48,(-12-7-14),[424-15],Other/Random,35.04,"-12,-7,-14","4,24,-15"
2067,236.03,11.739,133.5,3771.53,265.967,810.0,32.11,(-3-2-18),[42-7-6],Other/Random,15.11,"-3,-2,-18","42,-7,-6"
2068,131.855,13.354,213.12,4235.1,264.151,1071.0,36.93,(116),[56-16-7],Other/Random,20.08,"1,1,6","56,-16,-7"
2069,217.645,12.214,122.03,4516.52,266.515,1170.0,38.6,(4324),[-15-408],Other/Random,23.68,"4,3,24","-15,-40,8"
2070,161.903,42.972,215.95,5211.04,264.489,1602.0,45.16,(-56-18-63),[-3-188],Other/Random,26.12,"-56,-18,-63","-3,-18,8"
2071,23.41,31.847,335.18,5484.13,259.109,414.0,22.96,(16728),[09-2],Other/Random,20.4,"16,7,28","0,9,-2"
2072,202.01,48.347,135.44,10686.28,266.43,1467.0,43.22,(-5-2-5),[-25408],Other/Random,33.49,"-5,-2,-5","-25,40,8"
2073,31.362,55.327,321.17,11987.74,267.8,405.0,22.71,(-4-3-5),[24-405],Other/Random,31.73,"-4,-3,-5","24,-40,5"
2074,336.007,51.95,43.35,12047.49,260.526,684.0,29.51,(542863),[6-9-1],Other/Random,33.24,"54,28,63","6,-9,-1"
2075,4.882,36.688,329.34,12642.85,265.634,1206.0,39.19,(27436),[924-8],Other/Random,28.36,"27,4,36","9,24,-8"
2076,171.268,32.879,143.68,12676.66,251.684,342.0,20.87,(-45-8-72),[54-63-28],Other/Random,32.88,"-45,-8,-72","54,-63,-28"
2077,49.61,13.228,280.73,12961.21,270.063,1710.0,46.66,(-7-6-42),[-36-209],Other/Random,20.23,"-7,-6,-42","-36,-20,9"
2078,54.972,26.807,288.86,15564.96,250.217,621.0,28.12,(-14-10-35),[-4-12],Other/Random,28.67,"-14,-10,-35","-4,-1,2"
2079,313.197,59.317,46.78,16083.93,250.467,405.0,22.71,(403645),[718-21],Other/Random,39.61,"40,36,45","7,18,-21"
2080,207.703,21.251,140.5,17004.51,250.417,324.0,20.31,(216),[-2-123],Other/Random,24.27,"2,1,6","-2,-12,3"
2081,134.815,57.466,224.01,140.9,257.1,270.0,18.54,(989),[-4-912],Other/Random,39.53,"9,8,9","-4,-9,12"
2082,357.692,9.113,330.07,244.93,257.39,531.0,26.0,(-10-6),[-45728],Other/Random,15.67,"-1,0,-6","-45,72,8"
2083,182.524,33.123,185.59,458.86,257.016,576.0,27.08,(110),[001],Goss {110}<001>,14.16,"1,1,0","0,0,1"
2084,212.607,53.262,142.31,1125.08,256.644,657.0,28.92,(-64-45-72),[-47-1],Other/Random,30.27,"-64,-45,-72","-4,7,-1"
2085,30.426,44.657,327.52,2119.56,257.425,657.0,28.92,(12714),[-545-18],Other/Random,23.81,"12,7,14","-5,45,-18"
2086,340.408,30.902,56.81,2247.88,255.903,1017.0,35.98,(-20-7-35),[1421-12],Other/Random,31.84,"-20,-7,-35","14,21,-12"
2087,233.113,19.182,101.5,4080.16,265.345,1566.0,44.65,(-10-7-35),[7232-27],Other/Random,27.37,"-10,-7,-35","72,32,-27"
2088,174.734,8.863,151.68,5176.12,271.38,1233.0,39.62,(001),[110],Rotated Cube {001}<110>,14.44,"0,0,1","1,1,0"
2089,194.267,18.526,197.37,7038.13,271.849,1899.0,49.17,(319),[27-45-5],Other/Random,22.81,"3,1,9","27,-45,-5"
2090,163.183,32.133,223.04,7339.25,258.814,630.0,28.32,(-18-5-30),[-14-3515],Other/Random,33.95,"-18,-5,-30","-14,-35,15"
2091,45.735,14.473,295.89,7811.65,274.308,2043.0,51.0,(-6-5-30),[-12-43],Other/Random,23.35,"-6,-5,-30","-12,-4,3"
2092,165.525,38.741,229.07,8324.43,273.07,3087.0,62.69,(-35-9-45),[-5-106],Other/Random,39.87,"-35,-9,-45","-5,-10,6"
2093,30.99,49.707,327.49,9337.55,258.375,576.0,27.08,(-5-3-5),[28-639],Other/Random,25.67,"-5,-3,-5","28,-63,9"
2094,184.871,17.749,201.89,11489.9,274.04,1350.0,41.46,(103),[4-8-1],Other/Random,25.4,"1,0,3","4,-8,-1"
2095,309.719,58.949,41.42,12830.69,258.079,684.0,29.51,(151418),[914-18],Other/Random,40.89,"15,14,18","9,14,-18"
2096,312.812,56.481,40.95,13016.17,270.758,2493.0,56.34,(889),[1425-35],Other/Random,38.94,"8,8,9","14,25,-35"
2097,301.563,23.103,73.06,13247.21,264.993,1224.0,39.48,(271672),[-63-1427],Other/Random,27.29,"27,16,72","-63,-14,27"
2098,92.681,24.365,279.49,13284.36,252.5,378.0,21.94,(409),[92-4],Other/Random,23.75,"4,0,9","9,2,-4"
2099,186.939,28.727,137.73,13558.52,270.584,1386.0,42.01,(519),[-25-4016],Other/Random,30.28,"5,1,9","-25,-40,16"
2100,191.778,9.727,180.22,14248.06,251.189,333.0,20.59,(106),[2-90],Other/Random,15.43,"1,0,6","2,-9,0"
2101,214.196,34.316,126.13,15717.78,251.419,279.0,18.85,(322156),[-9-3620],Other/Random,36.04,"32,21,56","-9,-36,20"
2102,324.357,53.754,48.5,17123.25,251.125,432.0,23.45,(564563),[3-40],Other/Random,37.36,"56,45,63","3,-4,0"
2103,193.199,26.653,171.63,1975.35,258.825,360.0,21.41,(9218),[1-91],Other/Random,19.97,"9,2,18","1,-9,1"
2104,172.89,17.306,180.75,4426.8,250.2,45.0,7.57,(-20-7),[1-90],Other/Random,18.43,"-2,0,-7","1,-9,0"
2105,166.717,13.016,185.73,4478.15,266.891,1233.0,39.62,(-20-9),[1-70],Other/Random,15.04,"-2,0,-9","1,-7,0"
2106,152.562,49.818,217.9,5615.03,274.63,1143.0,38.15,(212),[-590],Other/Random,28.08,"2,1,2","-5,9,0"
2107,350.151,21.581,325.5,8384.88,275.355,1548.0,44.4,(-18-5-45),[-566318],Other/Random,21.59,"-18,-5,-45","-56,63,18"
2108,167.291,7.408,212.96,8400.0,250.5,18.0,4.79,(-10-8),[-27-728],Other/Random,21.55,"-1,0,-8","-27,-72,8"
2109,344.89,41.5,47.37,8861.79,267.097,1116.0,37.7,(-54-14-63),[2045-27],Other/Random,37.88,"-54,-14,-63","20,45,-27"
2110,0.939,7.583,24.74,10832.06,256.875,144.0,13.54,(108),[-9182],Other/Random,20.74,"1,0,8","-9,18,2"
2111,23.369,37.645,316.15,11007.32,267.473,1314.0,40.9,(527),[14-2],Other/Random,31.11,"5,2,7","1,4,-2"
2112,332.631,8.125,65.78,12234.99,270.16,1863.0,48.7,(001),[110],Rotated Cube {001}<110>,10.46,"0,0,1","1,1,0"
2113,30.801,51.642,323.1,12317.57,258.214,126.0,12.67,(-40-27-45),[5-91],Other/Random,28.66,"-40,-27,-45","5,-9,1"
2114,18.269,45.954,325.72,12604.5,249.0,18.0,4.79,(313),[972-32],Other/Random,25.03,"3,1,3","9,72,-32"
2115,188.078,22.847,180.67,14272.5,249.0,18.0,4.79,(27763),[1-70],Other/Random,23.76,"27,7,63","1,-7,0"
2116,198.022,13.346,183.96,16506.32,252.632,171.0,14.76,(219),[2-50],Other/Random,25.67,"2,1,9","2,-5,0"
2117,313.518,55.779,49.12,479.4,254.8,135.0,13.11,(989),[310-12],Other/Random,36.77,"9,8,9","3,10,-12"
2118,187.539,38.654,181.7,499.43,259.432,396.0,22.45,(110),[001],Goss {110}<001>,10.91,"1,1,0","0,0,1"
2119,354.692,7.744,346.63,1826.83,259.457,315.0,20.03,(-10-7),[-130],Other/Random,20.21,"-1,0,-7","-1,3,0"
2120,79.555,11.562,241.6,2824.92,271.312,1503.0,43.75,(001),[110],Rotated Cube {001}<110>,13.09,"0,0,1","1,1,0"
2121,191.081,8.285,182.4,3083.34,271.077,1179.0,38.74,(107),[1-40],Other/Random,15.81,"1,0,7","1,-4,0"
2122,201.361,15.264,140.45,4428.43,265.685,1458.0,43.09,(9436),[-12-427],Other/Random,23.7,"9,4,36","-12,-42,7"
2123,184.325,12.694,214.98,5580.66,264.382,495.0,25.1,(001),[110],Rotated Cube {001}<110>,13.91,"0,0,1","1,1,0"
2124,167.574,12.817,219.72,6220.57,277.368,1224.0,39.48,(-20-9),[-3-61],Other/Random,21.83,"-2,0,-9","-3,-6,1"
2125,194.302,20.727,149.42,6437.75,258.5,108.0,11.73,(27872),[-5-204],Other/Random,26.3,"27,8,72","-5,-20,4"
2126,312.736,43.153,47.63,8907.86,267.646,1422.0,42.55,(161524),[-35521],Other/Random,31.35,"16,15,24","-35,5,21"
2127,316.213,9.603,67.08,10815.16,267.933,1071.0,36.93,(-9-8-72),[1842-7],Other/Random,23.71,"-9,-8,-72","18,42,-7"
2128,147.077,32.921,245.94,12487.17,261.261,207.0,16.23,(-5-3-9),[-5-96],Other/Random,34.98,"-5,-3,-9","-5,-9,6"
2129,196.36,40.884,137.3,12612.94,271.234,1269.0,40.2,(10312),[-2-63],Other/Random,32.84,"10,3,12","-2,-6,3"
2130,203.249,53.238,127.75,12855.0,272.938,1296.0,40.62,(-28-15-35),[-24287],Other/Random,41.47,"-28,-15,-35","-24,28,7"
2131,186.606,31.662,132.88,13499.86,256.364,198.0,15.88,(45872),[-10-147],Other/Random,31.97,"45,8,72","-10,-14,7"
2132,339.908,5.049,25.37,13520.43,271.232,1512.0,43.88,(001),[100],Cube {001}<100>,7.3,"0,0,1","1,0,0"
2133,188.052,10.923,183.99,13591.02,270.738,1062.0,36.77,(105),[2-90],Other/Random,16.24,"1,0,5","2,-9,0"
2134,138.627,39.339,229.32,14190.11,274.136,1521.0,44.01,(-45-40-72),[0-95],Other/Random,32.72,"-45,-40,-72","0,-9,5"
2135,175.66,21.946,209.28,14545.8,254.4,45.0,7.57,(-20-5),[-15-357],Other/Random,29.65,"-2,0,-5","-15,-35,7"
2136,356.046,33.332,16.68,953.93,259.705,396.0,22.45,(-20-3),[16-1],Other/Random,18.07,"-2,0,-3","1,6,-1"
2137,212.548,51.057,122.74,981.9,259.8,270.0,18.54,(-8-5-8),[-40459],Other/Random,42.76,"-8,-5,-8","-40,45,9"
2138,193.87,40.651,141.17,1401.81,260.0,432.0,23.45,(25630),[-3-94],Other/Random,30.41,"25,6,30","-3,-9,4"
2139,117.886,12.419,255.64,1514.9,261.871,279.0,18.85,(9545),[92-2],Other/Random,18.34,"9,5,45","9,2,-2"
2140,214.824,2.324,149.71,2090.0,260.0,135.0,13.11,(001),[100],Cube {001}<100>,5.09,"0,0,1","1,0,0"
2141,176.039,4.029,164.22,2563.0,261.0,189.0,15.51,(-10-9),[3-80],Other/Random,20.14,"-1,0,-9","3,-8,0"
2142,331.299,26.326,49.19,3132.94,269.611,693.0,29.7,(-12-7-28),[824-9],Other/Random,33.25,"-12,-7,-28","8,24,-9"
2143,129.979,39.996,224.27,5530.3,272.593,2385.0,55.11,(454072),[18-4-9],Other/Random,31.26,"45,40,72","18,-4,-9"
2144,164.056,27.721,224.27,6824.31,277.96,2232.0,53.31,(-7-2-14),[-32-7227],Other/Random,32.26,"-7,-2,-14","-32,-72,27"
2145,24.875,39.057,351.34,9388.43,269.794,1179.0,38.74,(9412),[-39-1],Other/Random,20.19,"9,4,12","-3,9,-1"
2146,36.989,49.735,321.54,10842.0,258.0,63.0,8.96,(564563),[-318-10],Other/Random,30.22,"56,45,63","-3,18,-10"
2147,346.805,25.256,52.55,11095.5,258.5,54.0,8.29,(-4-1-9),[2736-16],Other/Random,25.87,"-4,-1,-9","27,36,-16"
2148,163.134,39.314,218.34,12474.12,274.71,900.0,33.85,(-28-9-36),[-9-3616],Other/Random,28.66,"-28,-9,-36","-9,-36,16"
2149,4.314,25.054,337.21,15636.0,255.0,63.0,8.96,(409),[1242-7],Other/Random,27.72,"4,0,9","12,42,-7"
2150,87.249,9.984,263.43,15801.0,255.0,27.0,5.86,(001),[100],Cube {001}<100>,13.65,"0,0,1","1,0,0"
2151,84.241,18.11,272.15,15861.0,255.0,27.0,5.86,(-10-3),[-9-13],Other/Random,18.46,"-1,0,-3","-9,-1,3"
2152,224.282,8.815,119.0,16021.5,255.0,54.0,8.29,(119),[-2-71],Other/Random,18.89,"1,1,9","-2,-7,1"
2153,176.325,21.854,221.89,16216.5,255.0,54.0,8.29,(-20-5),[-15-217],Other/Random,22.87,"-2,0,-5","-15,-21,7"
2154,149.16,10.767,226.64,16347.0,255.0,45.0,7.57,(-3-2-18),[-2-71],Other/Random,19.1,"-3,-2,-18","-2,-7,1"
2155,63.281,46.402,298.93,3112.69,265.219,288.0,19.15,(-8-4-9),[-18415],Other/Random,21.57,"-8,-4,-9","-18,4,15"
2156,191.476,30.358,152.65,4213.59,271.677,306.0,19.74,(36763),[-8-369],Other/Random,24.29,"36,7,63","-8,-36,9"
2157,330.832,49.997,39.5,8427.53,271.971,918.0,34.19,(959),[5-90],Other/Random,29.31,"9,5,9","5,-9,0"
2158,19.632,42.913,340.35,8957.27,270.567,810.0,32.11,(110),[001],Goss {110}<001>,14.78,"1,1,0","0,0,1"
2159,13.325,34.482,348.26,12328.82,276.091,1188.0,38.89,(110),[001],Goss {110}<001>,13.56,"1,1,0","0,0,1"
2160,214.479,33.283,151.4,12670.73,272.909,891.0,33.68,(402772),[7-4212],Other/Random,24.4,"40,27,72","7,-42,12"
2161,189.34,26.673,127.39,13727.14,276.455,594.0,27.5,(9218),[-5-63],Other/Random,26.73,"9,2,18","-5,-6,3"
2162,230.01,26.461,129.09,14225.26,274.54,684.0,29.51,(-9-8-24),[80-3],Other/Random,26.48,"-9,-8,-24","8,0,-3"
2163,151.298,49.725,213.35,716.0,263.0,27.0,5.86,(959),[-49-1],Other/Random,25.45,"9,5,9","-4,9,-1"
2164,211.821,20.957,114.95,1212.0,263.0,81.0,10.16,(5315),[-25-4016],Other/Random,24.0,"5,3,15","-25,-40,16"
2165,156.077,10.454,219.21,2787.71,262.588,153.0,13.96,(-3-2-18),[-2-81],Other/Random,18.5,"-3,-2,-18","-2,-8,1"
2166,345.002,42.092,48.83,4038.92,271.692,351.0,21.14,(-63-16-72),[36-4],Other/Random,39.36,"-63,-16,-72","3,6,-4"
2167,178.346,7.658,158.74,4845.3,273.211,639.0,28.52,(-10-7),[3-70],Other/Random,23.36,"-1,0,-7","3,-7,0"
2168,181.93,31.304,160.97,6422.18,280.382,1602.0,45.16,(305),[-3-122],Other/Random,22.22,"3,0,5","-3,-12,2"
2169,199.249,35.607,133.93,7332.75,281.518,1008.0,35.82,(629),[-3-84],Other/Random,34.83,"6,2,9","-3,-8,4"
2170,172.844,16.317,223.08,8512.06,271.235,153.0,13.96,(-20-7),[-20-287],Other/Random,18.66,"-2,0,-7","-20,-28,7"
2171,11.603,45.115,331.24,10865.14,272.278,972.0,35.18,(515),[424-9],Other/Random,22.11,"5,1,5","4,24,-9"
2172,160.879,47.37,212.16,11092.7,271.699,747.0,30.84,(313),[-27637],Other/Random,23.43,"3,1,3","-27,63,7"
2173,23.919,40.871,319.7,11428.5,272.25,108.0,11.73,(12515),[214-7],Other/Random,28.1,"12,5,15","2,14,-7"
2174,345.711,30.694,46.0,11734.29,266.143,63.0,8.96,(-4-1-7),[918-8],Other/Random,33.38,"-4,-1,-7","9,18,-8"
2175,45.797,57.591,318.67,11853.6,262.2,45.0,7.57,(-9-8-9),[2140-56],Other/Random,39.02,"-9,-8,-9","21,40,-56"
2176,206.777,40.325,165.06,12704.36,277.991,1044.0,36.46,(638),[12-427],Other/Random,19.27,"6,3,8","12,-42,7"
2177,209.15,34.391,129.05,12802.26,278.168,1395.0,42.14,(9515),[-4-147],Other/Random,35.17,"9,5,15","-4,-14,7"
2178,194.824,22.032,170.95,12893.72,276.626,1035.0,36.3,(18545),[1-91],Other/Random,22.77,"18,5,45","1,-9,1"
2179,171.04,37.525,222.45,13276.86,276.259,1044.0,36.46,(-6-1-8),[-1-21],Other/Random,36.9,"-6,-1,-8","-1,-2,1"
2180,349.731,28.926,34.05,196.5,264.0,36.0,6.77,(-5-1-9),[2156-16],Other/Random,30.87,"-5,-1,-9","21,56,-16"
2181,200.79,24.777,118.34,3002.85,275.56,1044.0,36.46,(18742),[-8-105],Other/Random,25.11,"18,7,42","-8,-10,5"
2182,179.623,7.246,167.94,4019.17,273.333,324.0,20.31,(001),[100],Cube {001}<100>,14.39,"0,0,1","1,0,0"
2183,356.758,28.514,46.86,7353.94,273.563,144.0,13.54,(-50-9),[56-3],Other/Random,28.55,"-5,0,-9","5,6,-3"
2184,68.059,8.153,269.16,7853.49,280.015,1170.0,38.6,(-10-8),[-42-187],Other/Random,23.65,"-1,0,-8","-42,-18,7"
2185,36.366,39.773,306.4,9322.31,273.793,477.0,24.64,(436),[530-18],Other/Random,36.0,"4,3,6","5,30,-18"
2186,303.814,26.015,79.56,9352.51,273.322,252.0,17.91,(141035),[-10-45],Other/Random,31.98,"14,10,35","-10,-4,5"
2187,26.997,45.444,319.0,11043.0,271.5,378.0,21.94,(849),[19-5],Other/Random,28.9,"8,4,9","1,9,-5"
2188,323.832,52.733,47.88,13902.55,278.257,945.0,34.69,(564563),[5-70],Other/Random,36.5,"56,45,63","5,-7,0"
2189,61.354,27.143,271.41,3041.8,275.921,684.0,29.51,(-16-9-36),[-14-78],Other/Random,32.35,"-16,-9,-36","-14,-7,8"
2190,187.958,9.058,176.33,3868.27,274.364,297.0,19.45,(001),[100],Cube {001}<100>,10.02,"0,0,1","1,0,0"
2191,205.943,10.555,120.24,5242.62,277.92,450.0,23.94,(3218),[-10-153],Other/Random,15.37,"3,2,18","-10,-15,3"
2192,16.019,41.72,313.75,5592.88,277.829,369.0,21.68,(24728),[25-3],Other/Random,36.36,"24,7,28","2,5,-3"
2193,286.511,32.859,62.77,6522.85,282.346,702.0,29.9,(25840),[-28716],Other/Random,21.33,"25,8,40","-28,7,16"
2194,118.516,47.148,216.22,8575.51,274.773,198.0,15.88,(212),[35-25-21],Other/Random,39.38,"2,1,2","35,-25,-21"
2195,115.913,51.211,215.34,8708.08,275.077,117.0,12.21,(-16-9-18),[45-6],Other/Random,42.11,"-16,-9,-18","4,5,-6"
2196,174.938,21.557,225.54,9004.91,273.429,693.0,29.7,(-20-5),[-12-155],Other/Random,22.02,"-2,0,-5","-12,-15,5"
2197,330.381,41.814,58.37,9208.5,275.4,180.0,15.14,(-7-4-9),[38-6],Other/Random,41.78,"-7,-4,-9","3,8,-6"
2198,31.343,29.546,310.8,9473.95,274.616,468.0,24.41,(7414),[728-12],Other/Random,33.74,"7,4,14","7,28,-12"
2199,146.098,45.851,217.91,10767.43,275.429,378.0,21.94,(-6-4-7),[2-189],Other/Random,27.6,"-6,-4,-7","2,-18,9"
2200,21.738,43.36,320.24,10921.39,274.611,486.0,24.88,(21824),[16-3],Other/Random,28.41,"21,8,24","1,6,-3"
2201,16.757,44.044,314.94,11062.04,273.808,234.0,17.26,(561863),[515-9],Other/Random,35.05,"56,18,63","5,15,-9"
2202,181.39,33.058,222.02,11567.97,279.556,729.0,30.47,(203),[8-10-5],Other/Random,33.1,"2,0,3","8,-10,-5"
2203,176.729,39.533,223.88,12027.32,279.179,603.0,27.71,(-50-6),[-10-159],Other/Random,39.77,"-5,0,-6","-10,-15,9"
2204,146.534,30.838,236.22,12517.51,279.557,1116.0,37.7,(-3-2-6),[-2-63],Other/Random,37.87,"-3,-2,-6","-2,-6,3"
2205,348.641,7.469,330.54,12580.31,279.452,657.0,28.92,(001),[110],Rotated Cube {001}<110>,8.56,"0,0,1","1,1,0"
2206,147.407,32.754,227.93,13198.99,279.217,747.0,30.84,(-5-3-9),[-3-188],Other/Random,32.19,"-5,-3,-9","-3,-18,8"
2207,159.868,44.247,221.66,13307.3,277.313,576.0,27.08,(-8-3-9),[-2-95],Other/Random,30.64,"-8,-3,-9","-2,-9,5"
2208,42.794,35.426,308.4,13381.07,279.393,756.0,31.03,(112),[02-1],Other/Random,31.31,"1,1,2","0,2,-1"
2209,219.55,38.483,115.82,3840.96,275.88,225.0,16.93,(548),[-7-2115],Other/Random,35.87,"5,4,8","-7,-21,15"
2210,175.026,10.273,166.04,4435.93,277.071,126.0,12.67,(-10-6),[1-30],Other/Random,21.52,"-1,0,-6","1,-3,0"
2211,159.25,10.974,220.04,5276.31,279.563,432.0,23.45,(-3-2-18),[-8-243],Other/Random,22.17,"-3,-2,-18","-8,-24,3"
2212,120.156,42.971,227.42,6179.92,285.592,639.0,28.52,(362045),[40-16-25],Other/Random,29.3,"36,20,45","40,-16,-25"
2213,180.294,35.982,174.39,6378.29,283.5,864.0,33.17,(110),[001],Goss {110}<001>,10.5,"1,1,0","0,0,1"
2214,182.15,13.56,209.54,6772.36,283.529,936.0,34.52,(104),[21-35-5],Other/Random,18.98,"1,0,4","21,-35,-5"
2215,194.004,37.822,187.11,6865.75,284.75,432.0,23.45,(15420),[27-72-8],Other/Random,21.15,"15,4,20","27,-72,-8"
2216,172.359,16.358,223.81,8473.93,276.214,126.0,12.67,(-20-7),[-20-287],Other/Random,18.58,"-2,0,-7","-20,-28,7"
2217,37.991,42.715,318.26,9263.91,275.25,288.0,19.15,(547),[-218-9],Other/Random,29.55,"5,4,7","-2,18,-9"
2218,303.436,21.111,62.99,9435.32,276.214,252.0,17.91,(329),[-9-13],Other/Random,22.06,"3,2,9","-9,-1,3"
2219,342.375,6.904,5.92,9609.0,273.857,63.0,8.96,(001),[100],Cube {001}<100>,13.58,"0,0,1","1,0,0"
2220,327.462,54.513,42.03,9753.75,274.5,72.0,9.57,(483556),[6-91],Other/Random,33.36,"48,35,56","6,-9,1"
2221,23.678,46.936,320.68,10471.11,275.526,171.0,14.76,(737),[218-9],Other/Random,28.37,"7,3,7","2,18,-9"
2222,20.849,50.197,324.17,10963.47,275.595,333.0,20.59,(-64-27-72),[9-18-2],Other/Random,27.0,"-64,-27,-72","9,-18,-2"
2223,138.521,56.751,226.64,11142.0,274.5,90.0,10.7,(-64-63-72),[-45359],Other/Random,38.96,"-64,-63,-72","-45,35,9"
2224,336.148,46.036,36.27,12059.38,281.226,558.0,26.65,(-7-3-7),[09-4],Other/Random,25.76,"-7,-3,-7","0,9,-4"
2225,211.428,4.528,128.71,12168.7,280.339,504.0,25.33,(109),[-27-728],Other/Random,20.37,"1,0,9","-27,-72,8"
2226,299.983,48.072,48.53,12196.5,279.546,594.0,27.5,(959),[-735],Other/Random,29.94,"9,5,9","-7,3,5"
2227,165.533,11.768,219.13,12750.77,280.269,702.0,29.9,(-10-5),[-28-639],Other/Random,23.47,"-1,0,-5","-28,-63,9"
2228,185.898,27.097,133.83,3330.0,275.25,36.0,6.77,(102),[-21-2812],Other/Random,27.5,"1,0,2","-21,-28,12"
2229,213.47,19.046,157.56,9621.92,276.391,207.0,16.23,(10735),[16-729],Other/Random,21.98,"10,7,35","16,-72,9"
2230,227.61,18.67,145.7,9744.69,277.154,117.0,12.21,(-9-8-36),[20-5-4],Other/Random,22.89,"-9,-8,-36","20,-5,-4"
2231,160.249,23.961,216.14,9892.14,276.17,477.0,24.64,(-3-1-7),[-1-41],Other/Random,28.96,"-3,-1,-7","-1,-4,1"
2232,3.212,22.375,327.66,11257.29,277.072,126.0,12.67,(205),[918-4],Other/Random,27.37,"2,0,5","9,18,-4"
2233,215.821,51.754,136.25,11730.96,281.864,396.0,22.45,(-7-5-7),[-69-1],Other/Random,33.49,"-7,-5,-7","-6,9,-1"
2234,233.805,54.89,130.35,11865.79,283.304,207.0,16.23,(494056),[4821-56],Other/Random,33.4,"49,40,56","48,21,-56"
2235,169.086,40.01,222.46,12002.11,281.919,333.0,20.59,(-5-1-6),[-4-95],Other/Random,35.49,"-5,-1,-6","-4,-9,5"
2236,222.034,40.321,121.16,12552.0,276.0,45.0,7.57,(353256),[-1-64],Other/Random,32.67,"35,32,56","-1,-6,4"
2237,160.409,16.754,227.79,13323.75,276.375,72.0,9.57,(-18-7-63),[-2-41],Other/Random,23.68,"-18,-7,-63","-2,-4,1"
2238,271.206,5.288,128.83,3105.0,278.25,36.0,6.77,(001),[110],Rotated Cube {001}<110>,7.25,"0,0,1","1,1,0"
